Restaurante ID,Nombre,Ciudad,Direccion,Localidad,Comida,Delivery,Rango precio,Rating texto,Votos
2601,Punjabi Jaika,New Delhi,"C-57, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"North Indian, Street Food",No,1,Average,40.0
3490,Rozy Restaurant,New Delhi,"J-23 A, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"North Indian, South Indian, Chinese",No,2,Average,50.0
18349930,Taj Cafe,New Delhi,"3rd Floor, I-2, Central market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"North Indian, Chinese",No,2,Average,18.0
7735,Tewari Sweets,New Delhi,"O-3/20, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Mithai, North Indian, South Indian, Chinese, Street Food",No,2,Average,33.0
301239,The Burger Hut & Cake Shop,New Delhi,"C-160, Near Roxy Drycleaner, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Burger, Fast Food, Chinese, Bakery",Yes,1,Average,41.0
7861,Angel's Basket,New Delhi,"C-152, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,Bakery,No,1,Good,70.0
491,Bikanervala,New Delhi,"A-80, Central Market, Near Axis Bank, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",Yes,2,Good,269.0
553,Haldiram's,New Delhi,"45, Ring Road, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",No,2,Good,472.0
18426285,Moon of Taj,New Delhi,"I-29A, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,Desserts,Yes,2,Good,21.0
18345810,Tongue Thai'd,New Delhi,"C-12, Ground Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Asian, Thai",Yes,3,Good,57.0
7906,Udupi Sai Sarover,New Delhi,"A-91B, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"North Indian, South Indian, Chinese",No,2,Good,63.0
311593,Wagh Bakri Tea Lounge,New Delhi,"C-15, Ground Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,Cafe,No,2,Good,54.0
18466740,K2 Multi Cuisine Restaurant,New Delhi,"A-44, 1st Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"North Indian, Mughlai, Nepalese, Tibetan, Korean",No,3,Not rated,2.0
1533,Tibet Kitchen,New Delhi,"G-15, Old Double Storey, Lajpat Nagar 4, New Delhi",Lajpat Nagar 4,"Tibetan, Chinese",No,2,Good,515.0
9529,Baba Nagpal Corner,New Delhi,"7/25, Old Double Storey, Gupta Market, Lajpat Nagar 4, New Delhi",Lajpat Nagar 4,"North Indian, Street Food",No,1,Very Good,577.0
311466,Burger Street,New Delhi,"C 7/191, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,Fast Food,No,1,Average,32.0
5358,Dilli Zaika,New Delhi,"B-4/96 A, Keshavpuram, Lawrence Road, New Delhi",Lawrence Road,"Fast Food, South Indian, Chinese",No,1,Average,23.0
301532,Mughal Chic Inn,New Delhi,"Near Petrol Pump, Hatoda Ram Park, Main, Lawrence Road, New Delhi",Lawrence Road,"Mughlai, North Indian",No,2,Average,23.0
18336529,Nutrition Theka,New Delhi,"Shop A-4, Block B-4, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,Cafe,No,2,Average,12.0
301530,Punjabi Chaap Corner,New Delhi,"B-4/317 A, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"North Indian, Fast Food",No,2,Average,20.0
18317975,Samosa Street,New Delhi,"2149, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi",Lawrence Road,"Fast Food, Street Food",No,1,Average,7.0
18469935,Shanu's Chicken Planet,New Delhi,"1, Block C8, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"North Indian, Mughlai, Chinese, Italian",No,1,Average,11.0
300874,Shanu's Food Shop,New Delhi,"3, Block C8, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"North Indian, Chinese, Fast Food",Yes,1,Average,13.0
18357561,Bigbee,New Delhi,"Shop A5, B4, DDA Market, Keshavpuram, Lawrence Road, New Delhi",Lawrence Road,Bakery,No,1,Not rated,0.0
18445793,Delhi 6 Cafe,New Delhi,"C-7/85, Near Mother Dairy, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Chinese, South Indian",No,1,Not rated,0.0
18458348,Lala Ji Sweets,New Delhi,"Shop 2829/208, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi",Lawrence Road,"Mithai, Street Food",No,1,Not rated,0.0
18449646,MK's Chinese Food,New Delhi,"Shop 19, A-1 Block, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Chinese, Fast Food",No,1,Not rated,0.0
18445784,Nirvana The Divine Kitchen,New Delhi,"B-4, 1st Floor, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"North Indian, Chinese",No,2,Not rated,0.0
18378861,Preechen,New Delhi,"Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"North Indian, Fast Food",No,1,Not rated,0.0
301677,Rahul Eggs,New Delhi,"B-4/300 A, Main Road, Near Keshavpuram Metro Station, Near, Lawrence Road, New Delhi",Lawrence Road,"Fast Food, South Indian",No,1,Very Good,762.0
8537,7 Stick,New Delhi,"D-32, Laxmi Nagar, New Delhi",Laxmi Nagar,"Pizza, Fast Food",No,1,Average,8.0
18268367,Aashirwad Restaurant,New Delhi,"B-125, Mangal Bazar Road, Guru Nanak Pura, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Chinese",Yes,1,Average,5.0
18244534,Amar Bakery,New Delhi,"72-B, Vikas Marg, Opposite Metro Pillar 50, Laxmi Nagar, New Delhi",Laxmi Nagar,"Fast Food, Mithai, Bakery",No,1,Average,13.0
8517,Apni Rasoi,New Delhi,"A2, Ganesh Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,North Indian,No,1,Average,24.0
310653,Baked Buns,New Delhi,"6/276, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,Fast Food,Yes,2,Average,18.0
312479,Banspi,New Delhi,"L-25, Vijay Chowk, Laxmi Nagar, New Delhi",Laxmi Nagar,Chinese,No,1,Average,13.0
18222593,Benchmark,New Delhi,"D-323, Street 11-12, Laxmi Nagar, New Delhi",Laxmi Nagar,"Chinese, Continental, Mexican",No,2,Average,14.0
2012,Bobby Tikki Wala,New Delhi,"D-100, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,Street Food,No,1,Average,74.0
6265,Cafe Coffee Day,New Delhi,"G 4, Sikka Galaxy, ISC, Shrestha Vihar, Laxmi Nagar, New Delhi",Laxmi Nagar,Cafe,No,1,Average,18.0
9829,Cafe Coffee Day,New Delhi,"A 47, Ground Floor, Gurunanak Road, Opposite V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,Cafe,No,1,Average,14.0
311949,Canteeno,New Delhi,"D-61, Gali 3, Opposite Pillar 31, VIkas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Chinese",No,1,Average,7.0
18421027,Chai Mantra,New Delhi,"Opposite Laxmi Vaishno Dhaba, Jawahar Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Fast Food, Beverages",No,1,Average,15.0
304957,Chandni Chowk ke Mashhoor Makkhan Wale Paranthe,New Delhi,"8, CR Road, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,North Indian,No,1,Average,9.0
305948,Chandni Chowk Parantha Corner,New Delhi,"10, Latika Park, Laxmi Nagar, New Delhi",Laxmi Nagar,North Indian,No,1,Average,8.0
306113,Chauhan Laxmi Sweets,New Delhi,"D Block Market, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,Mithai,No,1,Average,11.0
305987,Chawla's The Cake Room,New Delhi,"6, Krishan Kunj, Laxmi Nagar, New Delhi",Laxmi Nagar,"Bakery, Fast Food, Beverages",Yes,1,Average,17.0
4935,China Town,New Delhi,"F-169/A, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,Chinese,No,1,Average,11.0
313265,Domino's Pizza,New Delhi,"1st Floor, D-32, Plot 7-9/A, Near Sai Mandir, Laxmi Nagar, New Delhi",Laxmi Nagar,"Pizza, Fast Food",No,2,Average,46.0
18414470,Faasos,New Delhi,"A-160, Near Laxmi Nagar Metro Pillar  41 & 42, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Fast Food",Yes,2,Average,10.0
18377903,Fast Trax,New Delhi,"Opposite V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,Fast Food,Yes,1,Average,4.0
300729,Finger Licious,New Delhi,"A-72, Near Laxmi Nagar Metro Station, Guru Nanak Pura, Laxmi Nagar, New Delhi",Laxmi Nagar,"Bakery, Fast Food",Yes,1,Average,188.0
9850,Gulshan Pastry Shop,New Delhi,"A 73, Silver Complex, Shakarpur, Madhuban Chowk, Laxmi Nagar, New Delhi",Laxmi Nagar,Bakery,No,1,Average,9.0
4939,Handa's,New Delhi,"292, Near Radhu Palace Cinema, West Guru Angad Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Chinese",Yes,2,Average,8.0
18416369,Homely Delight,New Delhi,"J 3/126, Kishankunj, Laxmi Nagar, New Delhi",Laxmi Nagar,"Mughlai, Biryani",No,1,Average,7.0
311194,Jahangeer Foods,New Delhi,"B-44, Guru Nanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Mughlai",Yes,2,Average,64.0
1205,Kaleva,New Delhi,"17, Shanker Vihar, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Mithai",No,1,Average,61.0
305949,Laxmi Vaishno Dhaba,New Delhi,"E - 24, Jawahar Park, Laxmi Nagar, New Delhi",Laxmi Nagar,North Indian,No,1,Average,13.0
18400760,Little Pleasure Restaurant & Cafe,New Delhi,"D 223, Shop 58, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Chinese",No,2,Average,7.0
18372696,Mauryan Multi Cuisine Restaurant,New Delhi,"A-6, Priya Darshani Vihar, Near Makkar Hospital, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Chinese",Yes,2,Average,31.0
9849,Mehta Food Junction,New Delhi,"434/113, Veer Savarkar Block, Shakarpur, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, South Indian",Yes,1,Average,8.0
305298,Om Bikaner Wale,New Delhi,"A-64, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Mithai, Street Food",No,1,Average,8.0
18451584,Ovenstory Pizza,New Delhi,"Laxmi Nagar, New Delhi",Laxmi Nagar,"Pizza, Fast Food",Yes,2,Average,17.0
18291212,Prasadam,New Delhi,"G-57, Vikas Marg, Near Walia Nursing Home, Laxmi Nagar, New Delhi",Laxmi Nagar,"South Indian, Fast Food",No,1,Average,34.0
6072,Priyanshi Fast Food,New Delhi,"H 43, Laxmi Nagar, New Delhi Lado Sarai",Laxmi Nagar,South Indian,No,1,Average,29.0
308253,Punjabi Tadka,New Delhi,"Shop 4, Gali 2, West Guru Angad Nagar, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,North Indian,No,1,Average,21.0
18354257,Pyaali,New Delhi,"1st Floor, 72 A, Opposite Metro Pillar Number 50, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Fast Food, Tea",Yes,1,Average,7.0
6095,Ruby Dhaba,New Delhi,"G 576, Khureji Khas, Laxmi Nagar, New Delhi",Laxmi Nagar,North Indian,No,2,Average,25.0
305942,Shree Manakamna Fast Food,New Delhi,"267, Ek Minar Masjid Road, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,Chinese,No,1,Average,31.0
18208895,The Chinese Hut,New Delhi,"M-134, Jagat Ram Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Chinese, Fast Food",No,1,Average,10.0
309190,The Chinese Hut,New Delhi,"Shop 9, West Guru Angad Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Chinese, Fast Food",Yes,1,Average,23.0
18472702,The Chinese Kitchen,New Delhi,"F-11, Shop 10, Vijay Chowk, Laxmi Nagar, New Delhi",Laxmi Nagar,Chinese,No,1,Average,7.0
311331,Twenty Four Seven,New Delhi,"E-371, Nirman Vihar, Near, Laxmi Nagar, New Delhi",Laxmi Nagar,Fast Food,No,1,Average,13.0
18418242,Vegie Kitchen,New Delhi,"Shop 3, Krishan Kunj, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,"Chinese, North Indian",No,1,Average,10.0
18365372,Behrouz Biryani,New Delhi,"Laxmi Nagar, New Delhi",Laxmi Nagar,Biryani,Yes,2,Good,22.0
18415367,Burger King,New Delhi,"F-15 ,Vijay block, Laxmi Nagar, New Delhi",Laxmi Nagar,"Burger, Fast Food",Yes,2,Good,66.0
18382755,Mohit di Hatti,New Delhi,"93-B,Guru Ram Das Nagar, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,Street Food,No,1,Good,70.0
312385,Play Pizza,New Delhi,"Shop 2, DDA Market, Opposite V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"Italian, Pizza",Yes,2,Good,270.0
18345730,Sushiya Express,New Delhi,"L 49, Laxmi Nagar, New Delhi",Laxmi Nagar,"Sushi, Asian",Yes,2,Good,40.0
312639,Tantrum Coffee Bar,New Delhi,"Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Cafe, Pizza",No,2,Good,54.0
18381652,Chawla's Tandoori Junction,New Delhi,"G1,2,3, Metroplex East Mall, Old Radhu Palace,  Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Mughlai",No,2,Not rated,3.0
18440186,Chennai Express Greens,New Delhi,"U-135, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,South Indian,No,1,Not rated,0.0
18421464,Omi Pizza,New Delhi,"D 3/93, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,Fast Food,No,1,Not rated,0.0
18440394,South Indian & Chinese Fast Food,New Delhi,"U-112, B/ 1, Vikas Marg, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"South Indian, Chinese, Fast Food",No,1,Not rated,0.0
18441680,The Khoj Cafe Restaurent,New Delhi,"Galli 11-12, D-324, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Chinese, North Indian",No,1,Not rated,0.0
6122,Bharat Chicken Inn,New Delhi,"G-1, CSC, Pankaj Plaza, DDA Market, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Mughlai, Fast Food, North Indian",Yes,2,Poor,41.0
584,Nathu's Sweets,New Delhi,"F-17, Vijay Block, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, South Indian, Street Food, Chinese, Fast Food, Mithai",Yes,1,Poor,121.0
4725,Wah Ji Wah,New Delhi,"B-35, Gurunanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"North Indian, Chinese",Yes,2,Poor,120.0
18070486,QD's Restaurant,New Delhi,"A-47, GuruNanakpura, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Chinese, North Indian, Fast Food, Italian",Yes,2,Very Good,675.0
3943,Henri's Bar - Le Meridien,New Delhi,"Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath",Finger Food,No,4,Average,20.0
3246,Le Belvedere - Le Meridien,New Delhi,"Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath",Chinese,No,4,Good,114.0
4380,Longitude - Le Meridien,New Delhi,"Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath",Cafe,No,4,Good,90.0
6600,Nero - Le Meridien,New Delhi,"Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath",Finger Food,No,4,Good,39.0
3937,The One - Le Meridien,New Delhi,"Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath",Continental,No,4,Good,273.0
3235,Eau De Monsoon - Le Meridien,New Delhi,"Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath","Continental, European, North Indian, French",No,4,Very Good,189.0
306815,Slounge - Lemon Tree Premier,New Delhi,"Lemon Tree Premier, Asset 6, Aerocity Hospitality District, Near, Aerocity, New Delhi","Lemon Tree Premier, Aerocity",North Indian,No,3,Good,26.0
5869,Al Bake,New Delhi,"32, Food Court, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","North Indian, Chinese",No,2,Average,66.0
18273623,Al-Bawarchi,New Delhi,"33, Ground Floor, Living Style Mall, Jasola, New Delhi","Living Style Mall, Jasola","North Indian, Mughlai, Chinese",No,2,Average,15.0
2997,Big Dragon,New Delhi,"42, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Chinese, Thai",No,2,Average,81.0
3371,BTW,New Delhi,"1 & 2, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","North Indian, Street Food, South Indian, Mithai",No,1,Average,205.0
3003,Capital Curry,New Delhi,"3rd Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","North Indian, Mughlai",No,3,Average,54.0
3004,Domino's Pizza,New Delhi,"14-16, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Pizza, Fast Food",No,2,Average,81.0
3744,Ekta's Kitchen,New Delhi,"34, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","North Indian, Mughlai, Chinese",Yes,2,Average,67.0
9996,Gopal's,New Delhi,"Shop 23/24, Living Style Mall, Jasola, New Delhi","Living Style Mall, Jasola","Ice Cream, Street Food",No,1,Average,8.0
2999,Moti Mahal Delux,New Delhi,"313, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","North Indian, Mughlai, Chinese",Yes,3,Average,72.0
9929,Open Oven,New Delhi,"GF 39, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Bakery, Desserts, Fast Food",No,1,Average,51.0
3002,Relax Xpress,New Delhi,"30 & 31, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","North Indian, Mughlai, Chinese",Yes,2,Average,75.0
5899,Roll Club,New Delhi,"30,G.F, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola",Fast Food,No,1,Average,27.0
2995,SM Gopal Ice Cream & Cakes,New Delhi,"8, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Ice Cream, Desserts",No,1,Average,15.0
9316,Bangla Sweet Corner,New Delhi,"32 & 32/A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Chinese, North Indian, Mithai, Street Food",No,1,Average,32.0
311766,Chinois,New Delhi,"27, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,Asian,No,3,Average,7.0
3493,Dawat,New Delhi,"70, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"North Indian, Chinese, Mughlai",No,1,Average,49.0
18027962,Establishment Ristorante,New Delhi,"96, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,Bakery,No,1,Average,12.0
1407,Ganesha Sweets & Restaurant,New Delhi,"19, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"North Indian, Mithai, Street Food",No,2,Average,26.0
1917,Gopala,New Delhi,"8, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Mithai, Street Food",No,1,Average,25.0
3497,Green Chick Chop,New Delhi,"56, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Raw Meats, North Indian, Fast Food",No,1,Average,12.0
3494,Hot Chimney,New Delhi,"68-69, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"North Indian, Chinese, Mughlai",No,2,Average,55.0
18222557,Icon,New Delhi,"27, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Chinese, North Indian",No,3,Average,18.0
1397,Juneja's Eating Plaza,New Delhi,"74, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"North Indian, Mughlai, Chinese, Fast Food",Yes,2,Average,98.0
18346857,Lodhi Knights,New Delhi,"Shop 14, Tejdar Babbar Market, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,Fast Food,No,1,Average,8.0
6222,Ram Singh's Bhoj,New Delhi,"66 A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Mithai, Street Food",No,1,Average,6.0
5727,Republic of Chicken,New Delhi,"96, Meharchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Raw Meats, Fast Food",No,1,Average,10.0
776,Slice of Italy,New Delhi,"Shop 147, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Italian, Pizza, Bakery",Yes,2,Average,171.0
305604,Subway,New Delhi,"107, Meharchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"American, Fast Food, Salad, Healthy Food",Yes,2,Average,66.0
18391309,The Altitude Cafe and Deli,New Delhi,"116, Meher Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,Cafe,No,2,Average,11.0
18255171,Tokyo Mon Amour,New Delhi,"28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Japanese, French",No,4,Average,10.0
313280,Bhane,New Delhi,"135/136, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,Ice Cream,No,1,Good,26.0
18279453,Celeste,New Delhi,"48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Cafe, Desserts, Bakery",No,2,Good,14.0
9315,Chidambaram's New Madras Hotel,New Delhi,"7, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"South Indian, Fast Food",Yes,1,Good,330.0
18438416,CJ's Fresh,New Delhi,"39 Meharchand Market, 1st floor, Lodhi Colony, New Delhi",Lodhi Colony,"American, Italian, Bakery, Deli, Burger, Sandwich, Pizza",Yes,3,Good,25.0
303753,Elma's Brasserie,New Delhi,"73, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"American, Continental, Italian, Bakery",Yes,4,Good,393.0
7515,Kunafa,New Delhi,"70, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Desserts, Middle Eastern, Turkish",Yes,1,Good,200.0
308195,Lahori Gate,New Delhi,"97, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Mughlai, North Indian",Yes,3,Good,148.0
306088,M I Food Center,New Delhi,"43, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"North Indian, Mughlai, Chinese",No,2,Good,202.0
307223,Sugar Blossoms,New Delhi,"132 Meharchand Market, Lodhi Road, Lodhi Colony, New Delhi",Lodhi Colony,"Desserts, Bakery",No,1,Good,58.0
18472648,Eywa by Saby @ Celeste,New Delhi,"48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,Cafe,No,3,Not rated,2.0
658,Cafe Coffee Day,New Delhi,"Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,Cafe,No,1,Poor,52.0
304931,Guppy,New Delhi,"28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Japanese, Sushi",No,4,Very Good,665.0
18277165,Ping's Cafí© Orient,New Delhi,"13, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,Asian,No,4,Very Good,278.0
1819,The All American Diner,New Delhi,"India Habitat Centre, Lodhi Colony, New Delhi",Lodhi Colony,"American, Fast Food",No,3,Very Good,3495.0
6203,Armaan's Restaurant,New Delhi,"Shop 3, Market 2 Complex, Near Pragati Vihar Hostel, Lodhi Road, New Delhi",Lodhi Road,"North Indian, South Indian, Chinese",No,2,Average,8.0
5840,Garden Chef,New Delhi,"Opposite Lodhi Road Post Office, Lodhi Road, New Delhi",Lodhi Road,Chinese,No,1,Average,63.0
307695,Golooji's Chat Waat,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,Street Food,No,1,Average,13.0
307693,Oriental Lee,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Chinese, Thai",No,2,Average,19.0
301654,Peshawari Restaurant,New Delhi,"17, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,"North Indian, Chinese",No,2,Average,55.0
307696,Tikka Town,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,North Indian,No,2,Average,53.0
6202,Titu Restaurant,New Delhi,"5, Mini Market 2, CGO Complex, Lodhi Road, New Delhi",Lodhi Road,North Indian,No,1,Average,13.0
300888,Vijay Dhaba,New Delhi,"H 71, Karbla Jor Bagh Lane, Lodhi Road, New Delhi",Lodhi Road,North Indian,No,1,Average,7.0
307694,Wild Willy,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Pizza, Fast Food",No,2,Average,19.0
311470,Diva Spiced,New Delhi,"79 & 80, Meharchand Market, Lodhi Road, New Delhi",Lodhi Road,"Asian, Chinese",No,4,Good,131.0
307692,Granma's Homemade,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Bakery, Desserts, Fast Food",No,1,Good,25.0
4924,Karim's,New Delhi,"87 & 88, Indian Islamic Cultural Centre, Lodhi Road, New Delhi",Lodhi Road,"North Indian, Mughlai",No,3,Good,194.0
302742,Sab Ki Khatir,New Delhi,"Ispat Bhawan, Near Petrol Pump, MCD Stall, Lodhi Road, New Delhi",Lodhi Road,Mughlai,No,1,Good,162.0
